YEAR,MOTHER_ORIGIN,FATHER_ORIGIN,SPOUSE_GEN,SPOUSE_COUNTRY,SPOUSE_MOTHER,SPOUSE_FATHER,WEIGHTED_COUNT
1920,Czechoslovakia,Czechoslovakia,2nd gen,Czechoslovakia,Czechoslovakia,US-born,1415.28
1920,Czechoslovakia,Czechoslovakia,2nd gen,Czechoslovakia,Poland,Czechoslovakia,102.15
1920,Czechoslovakia,Czechoslovakia,2nd gen,Czechoslovakia,US-born,Czechoslovakia,1919.5
1920,Czechoslovakia,Czechoslovakia,2nd gen,Denmark,Denmark,Denmark,101.04
1920,Czechoslovakia,Czechoslovakia,2nd gen,Denmark,France,Denmark,91.39
1920,Czechoslovakia,Czechoslovakia,2nd gen,Denmark,Germany,Denmark,91.48
1920,Czechoslovakia,Czechoslovakia,2nd gen,England,England,England,397.8
1920,Czechoslovakia,Czechoslovakia,2nd gen,England,Scotland,England,102.15
1920,Czechoslovakia,Czechoslovakia,2nd gen,England,US-born,England,328.31
1920,Czechoslovakia,Czechoslovakia,2nd gen,France,France,France,100.18
1920,Czechoslovakia,Czechoslovakia,2nd gen,Germany,Austria,Germany,87.97
1920,Czechoslovakia,Czechoslovakia,2nd gen,Germany,Czechoslovakia,Germany,679.54
1920,Czechoslovakia,Czechoslovakia,2nd gen,Germany,France,Germany,99.43
1920,Czechoslovakia,Czechoslovakia,2nd gen,Germany,Germany,Germany,5795.72
1920,Czechoslovakia,Czechoslovakia,2nd gen,Germany,Germany,US-born,398.98
1920,Czechoslovakia,Czechoslovakia,2nd gen,Germany,Poland,Germany,97.48
1920,Czechoslovakia,Czechoslovakia,2nd gen,Germany,US-born,Germany,1094.38
1920,Czechoslovakia,Czechoslovakia,2nd gen,Ireland,Ireland,Ireland,1005.58
1920,Czechoslovakia,Czechoslovakia,2nd gen,Ireland,Ireland,US-born,101.75
1920,Czechoslovakia,Czechoslovakia,2nd gen,Ireland,US-born,Ireland,213.59
1920,Czechoslovakia,Czechoslovakia,2nd gen,Italy,Italy,Italy,105.89
1920,Czechoslovakia,Czechoslovakia,2nd gen,Luxembourg,Czechoslovakia,Luxembourg,185.57
1920,Czechoslovakia,Czechoslovakia,2nd gen,Netherlands,Germany,Netherlands,93.46
1920,Czechoslovakia,Czechoslovakia,2nd gen,Norway,Norway,Norway,417.59000000000003
1920,Czechoslovakia,Czechoslovakia,2nd gen,Norway,US-born,Norway,88.09
1920,Czechoslovakia,Czechoslovakia,2nd gen,Poland,Austria,Poland,93.81
1920,Czechoslovakia,Czechoslovakia,2nd gen,Poland,Poland,Poland,1814.98
1920,Czechoslovakia,Czechoslovakia,2nd gen,Poland,Poland,US-born,98.22
1920,Czechoslovakia,Czechoslovakia,2nd gen,Poland,US-born,Poland,208.54000000000002
1920,Czechoslovakia,Czechoslovakia,2nd gen,Russia/USSR,Russia/USSR,Russia/USSR,300.87
1920,Czechoslovakia,Czechoslovakia,2nd gen,Russia/USSR,US-born,Russia/USSR,98.78
1920,Czechoslovakia,Czechoslovakia,2nd gen,Scotland,Canada,Scotland,109.15
1920,Czechoslovakia,Czechoslovakia,2nd gen,Scotland,Scotland,Scotland,103.29
1920,Czechoslovakia,Czechoslovakia,2nd gen,Sweden,Czechoslovakia,Sweden,96.21
1920,Czechoslovakia,Czechoslovakia,2nd gen,Sweden,Sweden,Sweden,472.99
1920,Czechoslovakia,Czechoslovakia,2nd gen,Sweden,Switzerland,Sweden,100.18
1920,Czechoslovakia,Czechoslovakia,2nd gen,Sweden,US-born,Sweden,100.18
1920,Czechoslovakia,Czechoslovakia,2nd gen,Switzerland,Switzerland,Switzerland,102.87
1920,Czechoslovakia,Czechoslovakia,2nd gen,Wales,Wales,Wales,105.49
1920,Czechoslovakia,Czechoslovakia,3rd+ gen American,American,US-born,Abroad/At Sea,100.18
1920,Czechoslovakia,Czechoslovakia,3rd+ gen American,American,US-born,US-born,12717.41
1920,Czechoslovakia,Denmark,2nd gen,Poland,Poland,Poland,93.12
1920,Czechoslovakia,Denmark,2nd gen,Russia/USSR,Russia/USSR,Russia/USSR,117.12
1920,Czechoslovakia,England,2nd gen,Germany,Sweden,Germany,100.18
1920,Czechoslovakia,England,3rd+ gen American,American,US-born,US-born,105.87
1920,Czechoslovakia,France,2nd gen,Czechoslovakia,Czechoslovakia,US-born,100.18
1920,Czechoslovakia,France,2nd gen,Norway,Norway,Norway,104.85
1920,Czechoslovakia,Germany,1st gen immigrant,England,England,Wales,101.75
1920,Czechoslovakia,Germany,1st gen immigrant,Sweden,Sweden,Sweden,100.18
1920,Czechoslovakia,Germany,2nd gen,Czechoslovakia,Czechoslovakia,Czechoslovakia,679.54
1920,Czechoslovakia,Germany,2nd gen,France,Germany,France,99.82
1920,Czechoslovakia,Germany,2nd gen,Germany,Germany,Germany,485.85
1920,Czechoslovakia,Germany,2nd gen,Germany,US-born,Germany,210.64
1920,Czechoslovakia,Germany,2nd gen,Ireland,Ireland,Ireland,108.28
1920,Czechoslovakia,Germany,2nd gen,Italy,Italy,Italy,107.66
1920,Czechoslovakia,Germany,2nd gen,Luxembourg,Luxembourg,US-born,91.39
1920,Czechoslovakia,Germany,3rd+ gen American,American,US-born,US-born,1254.45
1920,Czechoslovakia,Luxembourg,2nd gen,Czechoslovakia,Czechoslovakia,Czechoslovakia,185.57
1920,Czechoslovakia,Poland,2nd gen,Germany,US-born,Germany,103.5
1920,Czechoslovakia,Russia/USSR,1st gen immigrant,Russia/USSR,Russia/USSR,Russia/USSR,100.38
1920,Czechoslovakia,Russia/USSR,2nd gen,Germany,Germany,Germany,100.18
1920,Czechoslovakia,Sweden,2nd gen,Czechoslovakia,Czechoslovakia,Czechoslovakia,96.21
1920,Czechoslovakia,Sweden,3rd+ gen American,American,US-born,US-born,97.23
1920,Czechoslovakia,Switzerland,1st gen immigrant,Czechoslovakia,Czechoslovakia,Czechoslovakia,102.05
1920,Czechoslovakia,US-born,1st gen immigrant,Czechoslovakia,Czechoslovakia,Czechoslovakia,705.46
1920,Czechoslovakia,US-born,2nd gen,Austria,Austria,Austria,304.07
1920,Czechoslovakia,US-born,2nd gen,Canada,Norway,Canada,110.34
1920,Czechoslovakia,US-born,2nd gen,Czechoslovakia,Czechoslovakia,Czechoslovakia,1415.28
1920,Czechoslovakia,US-born,2nd gen,Czechoslovakia,Czechoslovakia,US-born,210.44
1920,Czechoslovakia,US-born,2nd gen,Czechoslovakia,US-born,Czechoslovakia,87.97
1920,Czechoslovakia,US-born,2nd gen,Denmark,Denmark,US-born,101.75
1920,Czechoslovakia,US-born,2nd gen,France,Czechoslovakia,France,100.18
1920,Czechoslovakia,US-born,2nd gen,Germany,Germany,Germany,442.25
1920,Czechoslovakia,US-born,2nd gen,Germany,US-born,Germany,498.78999999999996
1920,Czechoslovakia,US-born,2nd gen,Ireland,Ireland,Ireland,90.72
1920,Czechoslovakia,US-born,2nd gen,Italy,Italy,Italy,103.49
1920,Czechoslovakia,US-born,2nd gen,Sweden,Sweden,Sweden,100.18
1920,Czechoslovakia,US-born,3rd+ gen American,American,US-born,US-born,1417.68
1920,Denmark,Abroad/At Sea,2nd gen,Sweden,Sweden,Abroad/At Sea,101.75
1920,Denmark,Canada,2nd gen,Canada,US-born,Canada,107.03
1920,Denmark,Canada,2nd gen,Germany,Germany,Germany,94.91
1920,Denmark,Canada,3rd+ gen American,American,US-born,US-born,201.7
1920,Denmark,Denmark,1st gen immigrant,Austria,Austria,Austria,110.78
1920,Denmark,Denmark,1st gen immigrant,Canada,Canada,Canada,399.20000000000005
1920,Denmark,Denmark,1st gen immigrant,Canada,Canada,Scotland,99.5
1920,Denmark,Denmark,1st gen immigrant,Canada,US-born,US-born,104.86
1920,Denmark,Denmark,1st gen immigrant,Denmark,Denmark,Denmark,7556.3
1920,Denmark,Denmark,1st gen immigrant,England,England,England,203.10000000000002
1920,Denmark,Denmark,1st gen immigrant,Finland,Finland,Finland,101.29
1920,Denmark,Denmark,1st gen immigrant,Germany,Denmark,Denmark,100.55
1920,Denmark,Denmark,1st gen immigrant,Germany,Denmark,Germany,94.35
1920,Denmark,Denmark,1st gen immigrant,Germany,Germany,Germany,1096.28
1920,Denmark,Denmark,1st gen immigrant,Hungary,Hungary,Hungary,225.25
1920,Denmark,Denmark,1st gen immigrant,Ireland,Ireland,Ireland,418.59000000000003
1920,Denmark,Denmark,1st gen immigrant,Norway,Norway,Norway,689.29
1920,Denmark,Denmark,1st gen immigrant,Scotland,Scotland,Scotland,208.46
1920,Denmark,Denmark,1st gen immigrant,Sweden,Denmark,Denmark,100.95
1920,Denmark,Denmark,1st gen immigrant,Sweden,Sweden,Sweden,1080.55
1920,Denmark,Denmark,1st gen immigrant,Switzerland,Switzerland,Switzerland,97.59
1920,Denmark,Denmark,2nd gen,Austria,Austria,Austria,192.78
1920,Denmark,Denmark,2nd gen,Belgium,Belgium,US-born,115.1
1920,Denmark,Denmark,2nd gen,Belgium,Germany,Belgium,97.61
1920,Denmark,Denmark,2nd gen,Canada,Canada,Abroad/At Sea,86.03
1920,Denmark,Denmark,2nd gen,Canada,Canada,Canada,397.45
1920,Denmark,Denmark,2nd gen,Canada,Canada,US-born,394.17
1920,Denmark,Denmark,2nd gen,Canada,England,Canada,100.4
1920,Denmark,Denmark,2nd gen,Canada,Germany,Canada,126.43
1920,Denmark,Denmark,2nd gen,Canada,US-born,Canada,646.29
1920,Denmark,Denmark,2nd gen,Czechoslovakia,Czechoslovakia,Czechoslovakia,101.04
1920,Denmark,Denmark,2nd gen,Denmark,Denmark,Denmark,11793.62
1920,Denmark,Denmark,2nd gen,Denmark,Denmark,US-born,478.37
1920,Denmark,Denmark,2nd gen,Denmark,Germany,Denmark,276.07
1920,Denmark,Denmark,2nd gen,Denmark,Norway,Denmark,194.96
1920,Denmark,Denmark,2nd gen,Denmark,US-born,Denmark,634.5799999999999
1920,Denmark,Denmark,2nd gen,England,England,England,808.11
1920,Denmark,Denmark,2nd gen,England,England,US-born,205.05
1920,Denmark,Denmark,2nd gen,England,US-born,England,807.9300000000001
1920,Denmark,Denmark,2nd gen,Germany,Denmark,Germany,105.3
1920,Denmark,Denmark,2nd gen,Germany,England,Germany,97.66
1920,Denmark,Denmark,2nd gen,Germany,Germany,Germany,4137.71
1920,Denmark,Denmark,2nd gen,Germany,Germany,US-born,485.29
1920,Denmark,Denmark,2nd gen,Germany,Ireland,Germany,210.21
1920,Denmark,Denmark,2nd gen,Germany,Norway,Germany,100.58
1920,Denmark,Denmark,2nd gen,Germany,Poland,Germany,110.03
1920,Denmark,Denmark,2nd gen,Germany,Sweden,Germany,102.18
1920,Denmark,Denmark,2nd gen,Germany,US-born,Germany,1080.02
1920,Denmark,Denmark,2nd gen,Ireland,Canada,Ireland,102.05
1920,Denmark,Denmark,2nd gen,Ireland,Ireland,Ireland,1063.95
1920,Denmark,Denmark,2nd gen,Ireland,Ireland,US-born,102.15
1920,Denmark,Denmark,2nd gen,Ireland,US-born,Ireland,201.22000000000003
1920,Denmark,Denmark,2nd gen,Italy,England,Italy,99.44
1920,Denmark,Denmark,2nd gen,Netherlands,Netherlands,Netherlands,95.95
1920,Denmark,Denmark,2nd gen,Netherlands,Netherlands,US-born,100.17
1920,Denmark,Denmark,2nd gen,Norway,Denmark,Norway,100.25
1920,Denmark,Denmark,2nd gen,Norway,Norway,Norway,1954.38
1920,Denmark,Denmark,2nd gen,Norway,Norway,US-born,100.51
1920,Denmark,Denmark,2nd gen,Norway,Sweden,Norway,97.93
1920,Denmark,Denmark,2nd gen,Norway,US-born,Norway,198.28
1920,Denmark,Denmark,2nd gen,Poland,Austria,Poland,99.43
1920,Denmark,Denmark,2nd gen,Poland,Poland,Abroad/At Sea,101.75
1920,Denmark,Denmark,2nd gen,Poland,Poland,Poland,196.01
1920,Denmark,Denmark,2nd gen,Portugal,Portugal,Portugal,110.03
1920,Denmark,Denmark,2nd gen,Scotland,Denmark,Scotland,98.36
1920,Denmark,Denmark,2nd gen,Scotland,Ireland,Scotland,105.16
1920,Denmark,Denmark,2nd gen,Scotland,Scotland,Scotland,209.92000000000002
1920,Denmark,Denmark,2nd gen,Scotland,Scotland,US-born,217.70999999999998
1920,Denmark,Denmark,2nd gen,Scotland,US-born,Scotland,293.78999999999996
1920,Denmark,Denmark,2nd gen,Sweden,Denmark,Sweden,292.79
1920,Denmark,Denmark,2nd gen,Sweden,Norway,Sweden,113.49
1920,Denmark,Denmark,2nd gen,Sweden,Sweden,Sweden,1601.04
1920,Denmark,Denmark,2nd gen,Sweden,Sweden,US-born,107.08
1920,Denmark,Denmark,2nd gen,Wales,England,Wales,121.06
1920,Denmark,Denmark,2nd gen,Wales,Germany,Wales,99.5
1920,Denmark,Denmark,2nd gen,Wales,US-born,Wales,105.85
1920,Denmark,Denmark,2nd gen,Wales,Wales,US-born,107.34
1920,Denmark,Denmark,2nd gen,Wales,Wales,Wales,344.15
1920,Denmark,Denmark,2nd gen,Yugoslavia,Yugoslavia,Yugoslavia,105.77
1920,Denmark,Denmark,3rd+ gen American,American,US-born,Abroad/At Sea,95.13
1920,Denmark,Denmark,3rd+ gen American,American,US-born,US-born,25163.79
1920,Denmark,England,1st gen immigrant,England,England,England,99.91
1920,Denmark,England,2nd gen,Denmark,England,Denmark,105.61
1920,Denmark,England,2nd gen,England,England,England,184.05
1920,Denmark,England,2nd gen,Germany,Germany,Germany,97.0
1920,Denmark,England,2nd gen,Norway,Scotland,Norway,79.26
1920,Denmark,England,3rd+ gen American,American,US-born,US-born,405.27
1920,Denmark,France,2nd gen,Germany,Germany,Germany,100.06
1920,Denmark,France,3rd+ gen American,American,US-born,US-born,400.89
1920,Denmark,Germany,1st gen immigrant,Germany,Germany,Germany,100.6
1920,Denmark,Germany,2nd gen,Canada,Canada,Canada,204.56
1920,Denmark,Germany,2nd gen,Denmark,Denmark,Denmark,105.3
1920,Denmark,Germany,2nd gen,Denmark,Germany,Denmark,93.88
1920,Denmark,Germany,2nd gen,Denmark,US-born,Denmark,90.81
1920,Denmark,Germany,2nd gen,England,England,US-born,103.5
1920,Denmark,Germany,2nd gen,Germany,Denmark,Germany,197.26
1920,Denmark,Germany,2nd gen,Germany,France,Germany,124.07
1920,Denmark,Germany,2nd gen,Germany,Germany,Germany,431.08000000000004
1920,Denmark,Germany,2nd gen,Ireland,Ireland,Ireland,100.6
1920,Denmark,Germany,2nd gen,Ireland,US-born,Ireland,103.67
1920,Denmark,Germany,2nd gen,Sweden,Denmark,Sweden,100.08
1920,Denmark,Germany,2nd gen,Sweden,Sweden,Sweden,104.35
1920,Denmark,Germany,2nd gen,Switzerland,Switzerland,Switzerland,95.13
1920,Denmark,Germany,3rd+ gen American,American,US-born,US-born,1009.5899999999999
1920,Denmark,Iceland,2nd gen,England,England,US-born,107.34
1920,Denmark,Ireland,2nd gen,Canada,Canada,US-born,94.13
1920,Denmark,Ireland,2nd gen,France,US-born,France,100.18
1920,Denmark,Netherlands,3rd+ gen American,American,US-born,US-born,101.47
1920,Denmark,Norway,1st gen immigrant,Norway,Norway,Norway,198.7
1920,Denmark,Norway,2nd gen,Denmark,Denmark,Denmark,100.25
1920,Denmark,Norway,2nd gen,Germany,Germany,Germany,100.18
1920,Denmark,Norway,2nd gen,Germany,Norway,Germany,103.29
1920,Denmark,Norway,2nd gen,Ireland,Ireland,US-born,105.04
1920,Denmark,Norway,2nd gen,Sweden,US-born,Sweden,105.85
1920,Denmark,Norway,3rd+ gen American,American,US-born,US-born,202.31
1920,Denmark,Portugal,3rd+ gen American,American,US-born,US-born,99.82
1920,Denmark,Russia/USSR,3rd+ gen American,American,US-born,US-born,101.1
1920,Denmark,Scotland,1st gen immigrant,Germany,Germany,Germany,96.64
1920,Denmark,Scotland,2nd gen,Denmark,Denmark,Denmark,98.36
1920,Denmark,Scotland,2nd gen,Wales,Wales,Wales,95.13
1920,Denmark,Sweden,1st gen immigrant,Germany,Germany,Germany,103.13
1920,Denmark,Sweden,1st gen immigrant,Norway,Norway,Norway,97.59
1920,Denmark,Sweden,1st gen immigrant,Sweden,Sweden,Sweden,177.97
1920,Denmark,Sweden,2nd gen,Belgium,Germany,Belgium,100.18
1920,Denmark,Sweden,2nd gen,Canada,Ireland,Canada,105.77
1920,Denmark,Sweden,2nd gen,Denmark,Denmark,Denmark,292.79
1920,Denmark,Sweden,2nd gen,England,Canada,England,103.09
1920,Denmark,Sweden,2nd gen,England,England,US-born,110.62
1920,Denmark,Sweden,2nd gen,England,US-born,England,98.36
1920,Denmark,Sweden,2nd gen,Germany,Denmark,Germany,100.08
1920,Denmark,Sweden,2nd gen,Germany,Germany,Germany,222.81
1920,Denmark,Sweden,2nd gen,Germany,US-born,Germany,193.32
1920,Denmark,Sweden,2nd gen,Sweden,Sweden,Sweden,177.56
1920,Denmark,Sweden,2nd gen,Sweden,Sweden,US-born,95.13
1920,Denmark,Sweden,2nd gen,Switzerland,Switzerland,Switzerland,103.29
1920,Denmark,Sweden,3rd+ gen American,American,US-born,US-born,599.02
1920,Denmark,Switzerland,3rd+ gen American,American,US-born,US-born,114.89
1920,Denmark,US-born,1st gen immigrant,Denmark,Denmark,Denmark,96.98
1920,Denmark,US-born,1st gen immigrant,England,Wales,Wales,109.75
1920,Denmark,US-born,2nd gen,Czechoslovakia,Czechoslovakia,US-born,101.75
1920,Denmark,US-born,2nd gen,Denmark,Denmark,Denmark,478.37
1920,Denmark,US-born,2nd gen,England,England,England,314.39
1920,Denmark,US-born,2nd gen,England,US-born,England,272.77
1920,Denmark,US-born,2nd gen,France,US-born,France,87.66
1920,Denmark,US-born,2nd gen,Germany,Germany,Germany,702.25
1920,Denmark,US-born,2nd gen,Germany,Germany,US-born,101.75
1920,Denmark,US-born,2nd gen,Germany,US-born,Germany,198.82
1920,Denmark,US-born,2nd gen,Ireland,Ireland,Ireland,206.36
1920,Denmark,US-born,2nd gen,Netherlands,Netherlands,US-born,105.77
1920,Denmark,US-born,2nd gen,Norway,Norway,Norway,95.91
1920,Denmark,US-born,2nd gen,Norway,Norway,US-born,105.33
1920,Denmark,US-born,2nd gen,Norway,US-born,Norway,106.48
1920,Denmark,US-born,2nd gen,Scotland,Scotland,Scotland,103.29
1920,Denmark,US-born,2nd gen,Switzerland,Germany,Switzerland,91.46
1920,Denmark,US-born,2nd gen,Switzerland,Switzerland,Switzerland,105.61
1920,Denmark,US-born,2nd gen,Wales,Wales,US-born,99.5
1920,Denmark,US-born,3rd+ gen American,American,US-born,US-born,3735.75
1920,Denmark,Wales,1st gen immigrant,Norway,Norway,Norway,99.82
1920,England,Abroad/At Sea,2nd gen,England,England,England,110.62
1920,England,Abroad/At Sea,2nd gen,Ireland,Ireland,Ireland,104.47
1920,England,Abroad/At Sea,3rd+ gen American,American,US-born,US-born,98.51
1920,England,Austria,2nd gen,Germany,Germany,Germany,100.56
1920,England,Austria,2nd gen,Germany,US-born,Germany,102.75
1920,England,Austria,3rd+ gen American,American,US-born,US-born,195.48000000000002
1920,England,Canada,1st gen immigrant,Canada,Canada,Canada,293.25
1920,England,Canada,1st gen immigrant,Canada,Canada,England,101.89
1920,England,Canada,1st gen immigrant,Canada,Canada,US-born,106.11
1920,England,Canada,1st gen immigrant,Canada,England,England,303.68
1920,England,Canada,1st gen immigrant,Canada,Germany,Germany,99.24
1920,England,Canada,1st gen immigrant,England,England,England,97.59
1920,England,Canada,1st gen immigrant,Ireland,Ireland,Ireland,100.18
1920,England,Canada,1st gen immigrant,Italy,Italy,Italy,98.22
1920,England,Canada,1st gen immigrant,Norway,Norway,Norway,100.26
1920,England,Canada,2nd gen,Canada,Canada,Canada,102.48
1920,England,Canada,2nd gen,Canada,Canada,US-born,102.08
1920,England,Canada,2nd gen,Denmark,Denmark,Denmark,100.4
1920,England,Canada,2nd gen,England,Canada,England,90.72
1920,England,Canada,2nd gen,England,England,England,190.31
1920,England,Canada,2nd gen,England,England,US-born,291.17
1920,England,Canada,2nd gen,England,Ireland,England,100.86
1920,England,Canada,2nd gen,England,Scotland,England,125.22
1920,England,Canada,2nd gen,England,US-born,England,98.55
1920,England,Canada,2nd gen,France,France,US-born,105.22
1920,England,Canada,2nd gen,Germany,Germany,Germany,96.98
1920,England,Canada,2nd gen,Germany,US-born,Germany,179.02999999999997
1920,England,Canada,2nd gen,Ireland,Ireland,Ireland,395.19
1920,England,Canada,2nd gen,Ireland,Ireland,US-born,103.49
1920,England,Canada,2nd gen,Ireland,US-born,Ireland,181.19
1920,England,Canada,2nd gen,Norway,Norway,Norway,204.02
1920,England,Canada,2nd gen,Poland,Germany,Poland,100.17
1920,England,Canada,2nd gen,Scotland,England,Scotland,107.34
1920,England,Canada,2nd gen,Sweden,Sweden,Sweden,83.24
1920,England,Canada,2nd gen,Switzerland,Switzerland,Switzerland,102.02
1920,England,Canada,3rd+ gen American,American,US-born,US-born,4395.13
1920,England,Czechoslovakia,1st gen immigrant,Czechoslovakia,Czechoslovakia,Czechoslovakia,95.76
1920,England,Denmark,1st gen immigrant,Canada,Scotland,Scotland,97.59
1920,England,Denmark,2nd gen,England,Denmark,England,105.61
1920,England,Denmark,2nd gen,England,Sweden,England,95.13
1920,England,Denmark,2nd gen,Germany,Germany,Germany,98.78
1920,England,Denmark,2nd gen,Ireland,France,Ireland,105.77
1920,England,Denmark,2nd gen,Sweden,Sweden,Sweden,182.81
1920,England,Denmark,3rd+ gen American,American,US-born,US-born,615.36
1920,England,England,1st gen immigrant,Australia/New Zealand,Australia/New Zealand,England,103.29
1920,England,England,1st gen immigrant,Austria,Austria,Austria,102.7
1920,England,England,1st gen immigrant,Belgium,Belgium,Belgium,280.23
1920,England,England,1st gen immigrant,Belgium,Germany,Belgium,103.29
1920,England,England,1st gen immigrant,Canada,Canada,Canada,3122.31
1920,England,England,1st gen immigrant,Canada,Canada,Denmark,102.05
1920,England,England,1st gen immigrant,Canada,Canada,England,100.17
1920,England,England,1st gen immigrant,Canada,Canada,France,100.18
1920,England,England,1st gen immigrant,Canada,Canada,Germany,102.87
1920,England,England,1st gen immigrant,Canada,Canada,Scotland,192.93
1920,England,England,1st gen immigrant,Canada,Canada,US-born,203.11
1920,England,England,1st gen immigrant,Canada,England,England,377.95
1920,England,England,1st gen immigrant,Canada,Germany,Germany,300.98
1920,England,England,1st gen immigrant,Canada,Ireland,Ireland,195.55
1920,England,England,1st gen immigrant,Canada,Scotland,Scotland,201.06
1920,England,England,1st gen immigrant,Canada,US-born,Canada,201.82999999999998
1920,England,England,1st gen immigrant,Canada,US-born,Ireland,83.85
1920,England,England,1st gen immigrant,Canada,US-born,US-born,429.20000000000005
1920,England,England,1st gen immigrant,Czechoslovakia,Austria,Austria,102.15
1920,England,England,1st gen immigrant,Denmark,Denmark,Denmark,840.44
