YEAR,MOTHER_ORIGIN,FATHER_ORIGIN,MARRIAGE_TYPE,WEIGHTED_COUNT,UNWEIGHTED_N
1910,US-born,Wales,Married different origin (2nd gen),4209.0,43
1910,US-born,Wales,Married father's origin (1st gen immigrant),802.0,8
1910,US-born,Wales,Married father's origin (2nd gen),3116.0,31
1910,US-born,West Indies,Married 3rd+ gen American,703.0,7
1910,US-born,West Indies,Married different origin (1st gen immigrant),200.0,2
1910,US-born,West Indies,Married different origin (2nd gen),200.0,2
1910,United Kingdom (unspecified),US-born,Married 3rd+ gen American,101.0,1
1910,United Kingdom (unspecified),United Kingdom (unspecified),Married 3rd+ gen American,201.0,2
1910,Wales,Canada,Married 3rd+ gen American,201.0,2
1910,Wales,Canada,Married mother's origin (1st gen immigrant),100.0,1
1910,Wales,England,Married 3rd+ gen American,2607.0,27
1910,Wales,England,Married different origin (1st gen immigrant),201.0,2
1910,Wales,England,Married different origin (2nd gen),904.0,9
1910,Wales,England,Married father's origin (1st gen immigrant),301.0,3
1910,Wales,England,Married father's origin (2nd gen),701.0,7
1910,Wales,England,Married mother's origin (1st gen immigrant),101.0,1
1910,Wales,England,Married mother's origin (2nd gen),401.0,4
1910,Wales,France,Married mother's origin (1st gen immigrant),100.0,1
1910,Wales,Germany,Married 3rd+ gen American,400.0,4
1910,Wales,Ireland,Married 3rd+ gen American,101.0,2
1910,Wales,Ireland,Married different origin (2nd gen),601.0,6
1910,Wales,Ireland,Married father's origin (2nd gen),201.0,2
1910,Wales,Ireland,Married mother's origin (1st gen immigrant),100.0,1
1910,Wales,Scotland,Married 3rd+ gen American,100.0,1
1910,Wales,Scotland,Married different origin (2nd gen),302.0,3
1910,Wales,Scotland,Married someone sharing both heritages (2nd gen),100.0,1
1910,Wales,Sweden,Married 3rd+ gen American,101.0,1
1910,Wales,US-born,Married 3rd+ gen American,5216.0,52
1910,Wales,US-born,Married different origin (1st gen immigrant),500.0,5
1910,Wales,US-born,Married different origin (2nd gen),2305.0,23
1910,Wales,US-born,Married mother's origin (1st gen immigrant),200.0,2
1910,Wales,US-born,Married mother's origin (2nd gen),502.0,5
1910,Wales,Wales,Married 3rd+ gen American,18151.0,182
1910,Wales,Wales,Married different origin (1st gen immigrant),2906.0,29
1910,Wales,Wales,Married different origin (2nd gen),7724.0,78
1910,Wales,Wales,Married same origin (1st gen immigrant),5512.0,55
1910,Wales,Wales,Married same origin (2nd gen),8029.0,80
1910,West Indies,Ireland,Married different origin (1st gen immigrant),100.0,1
1910,West Indies,US-born,Married 3rd+ gen American,1203.0,12
1910,West Indies,US-born,Married mother's origin (1st gen immigrant),100.0,1
1910,West Indies,US-born,Married mother's origin (2nd gen),300.0,3
1910,West Indies,West Indies,Married 3rd+ gen American,602.0,6
1910,West Indies,West Indies,Married different origin (1st gen immigrant),100.0,1
1910,West Indies,West Indies,Married same origin (1st gen immigrant),702.0,7
1910,West Indies,West Indies,Married same origin (2nd gen),702.0,7
1920,Abroad/At Sea,Abroad/At Sea,Married 3rd+ gen American,307.36,3
1920,Abroad/At Sea,Abroad/At Sea,Married different origin (1st gen immigrant),195.22,2
1920,Abroad/At Sea,Abroad/At Sea,Married different origin (2nd gen),100.9,1
1920,Abroad/At Sea,Canada,Married 3rd+ gen American,97.47,1
1920,Abroad/At Sea,Canada,Married different origin (2nd gen),99.81,1
1920,Abroad/At Sea,Canada,Married father's origin (2nd gen),101.2,1
1920,Abroad/At Sea,Denmark,Married 3rd+ gen American,103.5,1
1920,Abroad/At Sea,England,Married 3rd+ gen American,200.82999999999998,2
1920,Abroad/At Sea,England,Married different origin (1st gen immigrant),100.9,1
1920,Abroad/At Sea,England,Married different origin (2nd gen),299.13,3
1920,Abroad/At Sea,England,Married father's origin (2nd gen),312.43,3
1920,Abroad/At Sea,France,Married 3rd+ gen American,93.83,1
1920,Abroad/At Sea,France,Married different origin (2nd gen),101.37,1
1920,Abroad/At Sea,Germany,Married 3rd+ gen American,600.71,6
1920,Abroad/At Sea,Germany,Married different origin (1st gen immigrant),205.61,2
1920,Abroad/At Sea,Germany,Married different origin (2nd gen),409.76,4
1920,Abroad/At Sea,Germany,Married father's origin (1st gen immigrant),197.25,2
1920,Abroad/At Sea,Germany,Married father's origin (2nd gen),100.18,1
1920,Abroad/At Sea,Ireland,Married father's origin (2nd gen),196.67000000000002,2
1920,Abroad/At Sea,Netherlands,Married 3rd+ gen American,102.15,1
1920,Abroad/At Sea,Netherlands,Married different origin (2nd gen),198.84,2
1920,Abroad/At Sea,Norway,Married father's origin (2nd gen),97.48,1
1920,Abroad/At Sea,US-born,Married 3rd+ gen American,1907.51,19
1920,Abroad/At Sea,US-born,Married different origin (1st gen immigrant),299.77,3
1920,Abroad/At Sea,US-born,Married different origin (2nd gen),1417.49,14
1920,Africa,Africa,Married 3rd+ gen American,85.1,1
1920,Africa,Africa,Married different origin (2nd gen),105.89,1
1920,Africa,Canada,Married different origin (2nd gen),98.5,1
1920,Africa,England,Married different origin (2nd gen),206.03,2
1920,Africa,France,Married different origin (2nd gen),100.6,1
1920,Africa,Germany,Married different origin (1st gen immigrant),94.97,1
1920,Africa,Germany,Married father's origin (2nd gen),98.77,1
1920,Africa,Ireland,Married 3rd+ gen American,101.34,1
1920,Africa,Romania,Married father's origin (1st gen immigrant),100.6,1
1920,Africa,US-born,Married 3rd+ gen American,94.9,1
1920,Africa,Wales,Married 3rd+ gen American,101.25,1
1920,Albania,Albania,Married different origin (1st gen immigrant),100.73,1
1920,Asia Minor (unspecified),Asia Minor (unspecified),Married 3rd+ gen American,107.66,1
1920,Atlantic Islands,Atlantic Islands,Married 3rd+ gen American,100.6,1
1920,Atlantic Islands,Canada,Married different origin (2nd gen),110.02,1
1920,Atlantic Islands,Ireland,Married 3rd+ gen American,102.18,1
1920,Atlantic Islands,Italy,Married 3rd+ gen American,97.98,1
1920,Atlantic Islands,US-born,Married 3rd+ gen American,204.2,2
1920,Atlantic Islands,US-born,Married different origin (1st gen immigrant),99.67,1
1920,Atlantic Islands,US-born,Married different origin (2nd gen),105.41,1
1920,Australia/New Zealand,Australia/New Zealand,Married 3rd+ gen American,348.22999999999996,3
1920,Australia/New Zealand,England,Married 3rd+ gen American,119.91,1
1920,Australia/New Zealand,France,Married 3rd+ gen American,104.1,1
1920,Australia/New Zealand,Ireland,Married 3rd+ gen American,83.35,1
1920,Australia/New Zealand,Ireland,Married father's origin (2nd gen),99.24,1
1920,Australia/New Zealand,Scotland,Married father's origin (1st gen immigrant),110.78,1
1920,Australia/New Zealand,US-born,Married 3rd+ gen American,496.14,5
1920,Australia/New Zealand,US-born,Married different origin (1st gen immigrant),99.24,1
1920,Australia/New Zealand,US-born,Married different origin (2nd gen),184.19,2
1920,Australia/New Zealand,Wales,Married different origin (2nd gen),110.78,1
1920,Austria,Austria,Married 3rd+ gen American,8965.25,89
1920,Austria,Austria,Married different origin (1st gen immigrant),11075.1,110
1920,Austria,Austria,Married different origin (2nd gen),17063.36,168
1920,Austria,Austria,Married same origin (1st gen immigrant),10804.380000000001,108
1920,Austria,Austria,Married same origin (2nd gen),16190.3,162
1920,Austria,Canada,Married 3rd+ gen American,96.32,1
1920,Austria,Czechoslovakia,Married different origin (1st gen immigrant),103.5,1
1920,Austria,Czechoslovakia,Married different origin (2nd gen),215.85,2
1920,Austria,Czechoslovakia,Married father's origin (1st gen immigrant),98.5,1
1920,Austria,Denmark,Married 3rd+ gen American,105.41,1
1920,Austria,Denmark,Married different origin (2nd gen),106.19,1
1920,Austria,England,Married 3rd+ gen American,102.88,1
1920,Austria,England,Married different origin (2nd gen),99.24,1
1920,Austria,England,Married mother's origin (1st gen immigrant),100.08,1
1920,Austria,Europe (unspecified),Married 3rd+ gen American,98.95,1
1920,Austria,France,Married 3rd+ gen American,208.98,2
1920,Austria,France,Married different origin (2nd gen),103.5,1
1920,Austria,France,Married father's origin (2nd gen),100.9,1
1920,Austria,Germany,Married 3rd+ gen American,1309.8,13
1920,Austria,Germany,Married different origin (1st gen immigrant),893.6600000000001,9
1920,Austria,Germany,Married different origin (2nd gen),1200.14,12
1920,Austria,Germany,Married father's origin (1st gen immigrant),199.42000000000002,2
1920,Austria,Germany,Married father's origin (2nd gen),1460.42,14
1920,Austria,Germany,Married mother's origin (1st gen immigrant),299.93,3
1920,Austria,Germany,Married mother's origin (2nd gen),200.43,2
1920,Austria,Germany,Married someone sharing both heritages (2nd gen),210.08,2
1920,Austria,Hungary,Married 3rd+ gen American,102.34,1
1920,Austria,Hungary,Married father's origin (2nd gen),99.24,1
1920,Austria,Ireland,Married different origin (2nd gen),98.73,1
1920,Austria,Luxembourg,Married different origin (1st gen immigrant),88.37,1
1920,Austria,Poland,Married different origin (1st gen immigrant),106.0,1
1920,Austria,Poland,Married different origin (2nd gen),319.54,3
1920,Austria,Romania,Married different origin (1st gen immigrant),101.71,1
1920,Austria,Romania,Married different origin (2nd gen),102.15,1
1920,Austria,Russia/USSR,Married 3rd+ gen American,206.2,2
1920,Austria,Russia/USSR,Married different origin (1st gen immigrant),215.64,2
1920,Austria,Russia/USSR,Married different origin (2nd gen),201.39,2
1920,Austria,Russia/USSR,Married father's origin (1st gen immigrant),200.78,2
1920,Austria,Russia/USSR,Married father's origin (2nd gen),199.83999999999997,2
1920,Austria,Russia/USSR,Married mother's origin (1st gen immigrant),93.83,1
1920,Austria,Russia/USSR,Married mother's origin (2nd gen),99.24,1
1920,Austria,Scotland,Married 3rd+ gen American,91.84,1
1920,Austria,Spain,Married different origin (1st gen immigrant),98.78,1
1920,Austria,Switzerland,Married 3rd+ gen American,307.53999999999996,3
1920,Austria,Switzerland,Married different origin (2nd gen),93.86,1
1920,Austria,Switzerland,Married father's origin (1st gen immigrant),91.21,1
1920,Austria,US-born,Married 3rd+ gen American,1182.97,12
1920,Austria,US-born,Married different origin (1st gen immigrant),189.31,2
1920,Austria,US-born,Married different origin (2nd gen),923.62,9
1920,Austria,US-born,Married mother's origin (1st gen immigrant),199.83999999999997,2
1920,Austria,US-born,Married mother's origin (2nd gen),405.88,4
1920,Belgium,Belgium,Married 3rd+ gen American,2953.2,30
1920,Belgium,Belgium,Married different origin (1st gen immigrant),1421.8600000000001,14
1920,Belgium,Belgium,Married different origin (2nd gen),2862.11,29
1920,Belgium,Belgium,Married same origin (1st gen immigrant),1190.4,12
1920,Belgium,Belgium,Married same origin (2nd gen),3938.7,40
1920,Belgium,England,Married different origin (1st gen immigrant),105.73,1
1920,Belgium,France,Married 3rd+ gen American,300.89,3
1920,Belgium,France,Married different origin (1st gen immigrant),327.82,3
1920,Belgium,France,Married different origin (2nd gen),201.28,2
1920,Belgium,France,Married father's origin (1st gen immigrant),100.9,1
1920,Belgium,Germany,Married different origin (1st gen immigrant),194.23000000000002,2
1920,Belgium,Germany,Married different origin (2nd gen),193.27999999999997,2
1920,Belgium,Germany,Married father's origin (2nd gen),512.3,5
1920,Belgium,Ireland,Married different origin (1st gen immigrant),99.5,1
1920,Belgium,Luxembourg,Married 3rd+ gen American,206.04000000000002,2
1920,Belgium,Netherlands,Married 3rd+ gen American,99.82,1
1920,Belgium,Netherlands,Married different origin (2nd gen),197.3,2
1920,Belgium,Netherlands,Married mother's origin (1st gen immigrant),102.98,1
1920,Belgium,Netherlands,Married someone sharing both heritages (2nd gen),392.28,4
1920,Belgium,Scotland,Married 3rd+ gen American,91.59,1
1920,Belgium,Switzerland,Married different origin (1st gen immigrant),102.87,1
1920,Belgium,US-born,Married 3rd+ gen American,818.11,8
1920,Belgium,US-born,Married different origin (1st gen immigrant),90.54,1
1920,Belgium,US-born,Married different origin (2nd gen),507.81,5
1920,Belgium,US-born,Married mother's origin (1st gen immigrant),86.33,1
1920,Belgium,US-born,Married mother's origin (2nd gen),401.09000000000003,4
1920,Bulgaria,Bulgaria,Married 3rd+ gen American,100.6,1
1920,Canada,Abroad/At Sea,Married 3rd+ gen American,184.59,2
1920,Canada,Abroad/At Sea,Married different origin (2nd gen),86.03,1
1920,Canada,Atlantic Islands,Married different origin (2nd gen),106.11,1
1920,Canada,Belgium,Married different origin (1st gen immigrant),97.27,1
1920,Canada,Belgium,Married mother's origin (1st gen immigrant),110.08,1
1920,Canada,Canada,Married 3rd+ gen American,86331.67,852
1920,Canada,Canada,Married different origin (1st gen immigrant),13705.15,135
1920,Canada,Canada,Married different origin (2nd gen),42789.55,424
1920,Canada,Canada,Married same origin (1st gen immigrant),48610.04,481
1920,Canada,Canada,Married same origin (2nd gen),68017.01,677
1920,Canada,Denmark,Married 3rd+ gen American,405.41999999999996,4
1920,Canada,Denmark,Married different origin (1st gen immigrant),102.87,1
1920,Canada,Denmark,Married different origin (2nd gen),202.08,2
1920,Canada,Denmark,Married mother's origin (1st gen immigrant),226.04,2
1920,Canada,England,Married 3rd+ gen American,7456.11,74
1920,Canada,England,Married different origin (1st gen immigrant),204.35000000000002,2
1920,Canada,England,Married different origin (2nd gen),2841.26,28
1920,Canada,England,Married father's origin (1st gen immigrant),411.02,4
1920,Canada,England,Married father's origin (2nd gen),1612.29,16
1920,Canada,England,Married mother's origin (1st gen immigrant),1122.17,11
1920,Canada,England,Married mother's origin (2nd gen),1718.55,17
1920,Canada,England,Married someone sharing both heritages (2nd gen),469.6,5
1920,Canada,France,Married 3rd+ gen American,1431.7,14
1920,Canada,France,Married different origin (1st gen immigrant),101.09,1
1920,Canada,France,Married different origin (2nd gen),1353.06,13
1920,Canada,France,Married mother's origin (1st gen immigrant),704.63,7
1920,Canada,France,Married mother's origin (2nd gen),906.35,9
1920,Canada,Germany,Married 3rd+ gen American,3064.44,31
1920,Canada,Germany,Married different origin (1st gen immigrant),232.06,2
1920,Canada,Germany,Married different origin (2nd gen),1277.77,13
1920,Canada,Germany,Married father's origin (2nd gen),1744.74,17
1920,Canada,Germany,Married mother's origin (1st gen immigrant),197.16000000000003,2
1920,Canada,Germany,Married mother's origin (2nd gen),1064.41,11
1920,Canada,Gibraltar,Married 3rd+ gen American,84.01,1
1920,Canada,Ireland,Married 3rd+ gen American,7245.4800000000005,72
1920,Canada,Ireland,Married different origin (1st gen immigrant),1000.26,10
1920,Canada,Ireland,Married different origin (2nd gen),4433.68,44
1920,Canada,Ireland,Married father's origin (1st gen immigrant),702.51,7
1920,Canada,Ireland,Married father's origin (2nd gen),4273.2300000000005,42
1920,Canada,Ireland,Married mother's origin (1st gen immigrant),1817.67,18
1920,Canada,Ireland,Married mother's origin (2nd gen),1093.28,11
1920,Canada,Ireland,Married someone sharing both heritages (2nd gen),316.77,3
1920,Canada,Italy,Married 3rd+ gen American,99.44,1
1920,Canada,Italy,Married father's origin (1st gen immigrant),98.73,1
1920,Canada,Italy,Married father's origin (2nd gen),99.44,1
1920,Canada,Netherlands,Married different origin (2nd gen),198.6,2
1920,Canada,Norway,Married 3rd+ gen American,306.37,3
1920,Canada,Norway,Married different origin (2nd gen),102.05,1
1920,Canada,Scotland,Married 3rd+ gen American,4192.45,42
1920,Canada,Scotland,Married different origin (1st gen immigrant),607.44,6
1920,Canada,Scotland,Married different origin (2nd gen),2055.43,20
1920,Canada,Scotland,Married father's origin (2nd gen),307.56,3
1920,Canada,Scotland,Married mother's origin (1st gen immigrant),816.0600000000001,8
1920,Canada,Scotland,Married mother's origin (2nd gen),689.24,7
1920,Canada,Scotland,Married someone sharing both heritages (2nd gen),239.82,2
1920,Canada,South America,Married mother's origin (1st gen immigrant),100.95,1
1920,Canada,Sweden,Married 3rd+ gen American,195.24,2
1920,Canada,Sweden,Married different origin (1st gen immigrant),98.73,1
